SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,InternetService_Fiber,InternetService_None,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,AutoPay,NumServices,TenureBin,HighChargeFlag,Contract_x_Charge,Fiber_x_Charge,ChargesPerTenure,LogMonthlyCharges,LogTotalCharges,IsNewCustomer
1,0,1,38,1,1,1,0,0,0,0,0,0,1,80.45,3162.65,0,1,1,0,0,0,1,0,3,4,0,0.0,80.45,81.09358974358975,4.399989335048054,8.059481703299733,0
0,1,1,9,1,0,0,0,0,0,0,0,2,0,19.75,210.65,0,0,0,1,0,0,1,0,1,1,0,39.5,0.0,21.065,3.0325462466767075,5.354933966966933,0
0,1,1,54,1,1,1,1,0,1,0,0,2,1,65.65,3566.7,0,1,0,0,1,0,0,1,5,4,0,131.3,0.0,64.8490909090909,4.199455046624718,8.17967640944743,0
0,0,0,29,1,1,0,0,0,0,1,1,1,1,71.0,2080.1,0,0,0,0,1,0,0,1,4,3,0,71.0,0.0,69.33666666666666,4.276666119016055,7.640651879059365,0
1,1,0,44,1,1,0,0,1,0,1,0,0,1,89.2,4040.2,0,1,1,0,0,1,0,0,4,4,0,0.0,89.2,89.78222222222222,4.502029427068578,8.304296956553577,0
0,1,1,59,1,0,1,1,1,1,1,1,2,1,86.75,5186.0,0,1,0,0,0,1,0,0,7,4,0,173.5,0.0,86.43333333333334,4.4744918623459755,8.553910774351401,0
0,0,0,3,1,0,0,0,0,0,0,1,0,1,55.3,196.15,1,0,0,0,0,1,0,0,2,0,0,0.0,0.0,49.0375,4.030694535145645,5.283964860323636,1
0,1,1,18,1,0,1,1,0,1,0,0,1,1,61.5,1087.45,0,0,0,0,0,0,1,0,4,2,0,61.5,0.0,57.23421052631579,4.135166556742356,6.992509944846946,0
1,0,0,67,1,1,0,0,0,0,0,0,2,0,25.1,1672.15,0,1,0,1,1,0,0,1,2,4,0,50.2,0.0,24.59044117647059,3.261935314328648,7.42246335626235,0
0,1,1,22,1,0,0,1,0,1,0,0,0,0,55.15,1206.05,1,0,0,0,0,1,0,0,3,2,0,0.0,0.0,52.43695652173913,4.0280266811844525,7.095934645260251,0
0,0,1,33,0,0,1,0,0,1,0,0,1,0,34.05,1113.95,0,1,0,0,1,0,0,1,2,3,0,34.05,0.0,32.76323529411765,3.5567756134805992,7.016564839839412,0
0,0,0,5,1,0,0,0,0,0,0,0,0,0,19.95,107.05,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,17.841666666666665,3.0421386463681466,4.682594082952895,1
0,0,0,2,1,0,0,0,0,0,0,0,0,0,19.95,38.15,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,12.716666666666667,3.0421386463681466,3.667400422436812,1
0,1,1,72,1,1,1,1,1,1,1,1,2,0,89.7,6339.3,0,1,0,0,1,0,0,1,8,4,0,179.4,0.0,86.83972602739726,4.507557357121091,8.75468136492377,0
0,0,1,9,1,0,0,0,0,0,0,0,0,0,20.4,184.1,0,1,0,1,0,0,1,0,1,1,0,0.0,0.0,18.41,3.0633909220278057,5.220896219579452,0
0,1,1,67,1,1,0,0,0,0,0,0,2,0,26.3,1688.9,0,1,0,1,0,0,1,0,2,4,0,52.6,0.0,24.836764705882356,3.3068867021909143,7.432424634568778,0
0,1,0,16,1,1,0,0,0,0,1,0,0,1,84.95,1378.25,1,0,1,0,0,1,0,0,3,2,0,0.0,84.95,81.07352941176471,4.453765731828859,7.22929515215254,0
0,0,0,8,1,0,0,0,0,0,0,0,0,1,20.7,137.6,0,0,0,1,0,0,1,0,1,1,0,0.0,0.0,15.288888888888888,3.077312260546414,4.931592086755803,0
0,0,0,5,0,0,1,1,1,1,0,0,0,1,43.25,219.0,1,1,0,0,0,0,1,0,4,0,0,0.0,0.0,36.5,3.7898553714539385,5.393627546352362,1
0,1,1,23,1,1,0,0,0,0,0,0,1,1,48.35,1067.15,1,1,0,0,1,0,0,1,2,2,0,48.35,0.0,44.46458333333334,3.8989377658794906,6.973683459096243,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,79.55,79.55,1,1,1,0,0,1,0,0,2,0,0,0.0,79.55,39.775,4.388878109622984,4.388878109622984,1
1,1,0,50,1,0,0,0,0,0,0,0,0,1,71.05,3444.85,1,0,1,0,0,1,0,0,1,4,0,0.0,71.05,67.54607843137255,4.277360322445531,8.144925887411512,0
0,0,0,17,1,0,0,0,0,0,0,0,2,0,19.45,369.05,0,1,0,1,1,0,0,1,1,2,0,38.9,0.0,20.50277777777778,3.017982882488811,5.913638131643475,0
0,1,0,68,1,1,1,1,1,0,1,1,2,1,110.8,7553.6,0,0,1,0,0,0,0,1,7,4,1,221.6,110.8,109.47246376811594,4.716711560720999,8.92991192823571,0
0,0,0,1,1,1,0,0,0,0,1,0,0,0,84.5,84.5,1,1,1,0,0,1,0,0,3,0,0,0.0,84.5,42.25,4.448516375942715,4.448516375942715,1
1,1,0,25,1,0,0,0,0,0,0,0,0,1,69.3,1813.1,0,0,1,0,0,1,0,0,1,3,0,0.0,69.3,69.73461538461538,4.252771798816619,7.503344755947277,0
0,0,0,67,0,0,1,0,1,1,1,0,1,1,49.35,3321.35,0,1,0,0,0,0,0,1,4,4,0,49.35,0.0,48.84338235294118,3.9189986191645714,8.108427642841393,0
0,0,0,32,1,0,0,0,0,0,0,0,1,0,20.35,707.5,0,1,0,1,1,0,0,1,1,3,0,20.35,0.0,21.439393939393938,3.0610517396746335,6.563150059130735,0
1,1,0,67,1,1,1,1,0,0,1,1,1,1,105.6,7112.15,0,0,1,0,0,1,0,0,6,4,1,105.6,105.6,104.59044117647058,4.669083511731744,8.869700462659624,0
1,1,0,72,0,0,1,1,1,1,1,1,2,1,64.45,4641.1,0,1,0,0,1,0,0,1,6,4,0,128.9,0.0,63.57671232876713,4.181286492355909,8.442922129040952,0
0,1,0,71,1,1,0,1,1,1,1,1,2,1,108.6,7690.9,1,1,1,0,1,0,0,1,7,4,1,217.2,108.6,106.81805555555555,4.696837374513915,8.947923106104142,0
0,0,1,1,1,0,0,1,0,0,0,0,0,1,49.9,49.9,0,1,0,0,0,1,0,0,2,0,0,0.0,0.0,24.95,3.929862923556477,3.929862923556477,1
0,0,0,46,0,0,0,1,0,0,0,0,0,0,30.3,1380.1,1,1,0,0,0,0,0,1,1,4,0,0.0,0.0,29.363829787234042,3.4436180975461075,7.230635562083883,0
1,0,0,2,0,0,0,0,1,0,0,0,0,1,30.4,78.65,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,26.21666666666667,3.4468078929142076,4.3776420363560575,1
0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.4,45.4,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,22.7,3.8372994592322094,3.8372994592322094,1
0,1,0,48,1,0,0,1,1,0,0,1,1,1,65.65,3094.65,0,0,0,0,0,1,0,0,4,4,0,65.65,0.0,63.156122448979595,4.199455046624718,8.037753179223479,0
0,1,0,61,1,1,0,0,1,1,1,1,1,1,103.3,6518.35,0,0,1,0,0,0,0,1,6,4,1,103.3,103.3,105.13467741935484,4.647271362006727,8.782529956699463,0
0,1,0,32,1,0,0,1,0,0,0,1,0,0,84.15,2585.95,1,0,1,0,0,0,0,1,3,3,0,0.0,84.15,78.36212121212121,4.444414407108697,7.8582348545929905,0
0,0,0,2,1,0,0,0,0,0,0,0,0,0,44.45,82.7,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,27.566666666666666,3.816612820623488,4.4272389774954295,1
0,0,0,3,1,0,0,0,0,0,0,0,0,0,19.75,58.85,1,0,0,1,0,1,0,0,1,0,0,0.0,0.0,14.7125,3.0325462466767075,4.091841432003982,1
0,0,0,5,1,0,0,0,0,1,0,1,0,1,85.4,425.9,1,0,1,0,1,0,0,1,3,0,0,0.0,85.4,70.98333333333333,4.45898767581001,6.056549793763916,1
0,1,1,71,1,1,1,1,1,1,1,1,2,0,89.9,6342.7,0,0,0,0,0,0,0,1,8,4,1,179.8,0.0,88.09305555555555,4.509760001183433,8.755217473419737,0
0,1,0,37,1,1,1,0,0,0,0,0,0,1,55.05,2030.75,0,1,0,0,0,0,1,0,3,4,0,0.0,0.0,53.44078947368421,4.026244149518169,7.616652769633315,0
0,1,1,65,1,1,0,0,1,1,1,1,2,1,104.1,6700.05,0,1,1,0,0,0,0,1,6,4,1,208.2,104.1,101.51590909090909,4.6549122778829055,8.810019509518233,0
0,0,1,67,1,1,0,1,0,1,1,1,1,1,106.6,7244.7,0,0,1,0,0,0,0,1,6,4,1,106.6,106.6,106.53970588235293,4.678420647727684,8.888163468445018,0
0,0,1,49,1,1,0,0,0,0,0,0,0,0,75.2,3678.3,1,1,1,0,1,0,0,1,2,4,0,0.0,75.2,73.566,4.333361462692601,8.21047779567805,0
0,1,1,50,1,1,1,0,0,1,1,0,2,1,70.5,3486.65,0,1,0,0,1,0,0,1,5,4,0,141.0,0.0,68.36568627450981,4.269697449699962,8.156983435957374,0
0,1,1,25,1,0,0,0,0,0,0,0,1,0,19.6,411.15,0,1,0,1,0,1,0,0,1,3,0,19.6,0.0,15.813461538461537,3.0252910757955354,6.0213873607592365,0
0,0,1,17,1,1,0,0,1,0,0,0,1,1,55.85,937.5,1,0,0,0,0,0,1,0,3,2,0,55.85,0.0,52.083333333333336,4.040416220196545,6.844282856026563,0
0,1,1,64,1,1,0,0,0,0,0,0,2,1,24.05,1559.15,0,0,0,1,0,0,1,0,2,4,0,48.1,0.0,23.986923076923077,3.2208738275308737,7.352537249467252,0
0,1,0,25,0,0,0,0,1,0,1,0,1,1,38.1,970.4,0,1,0,0,1,0,0,1,2,3,0,38.1,0.0,37.323076923076925,3.66612246699132,6.878738329911644,0
1,0,0,23,1,1,0,1,1,0,1,1,0,1,106.4,2483.5,1,1,1,0,0,1,0,0,6,2,1,0.0,106.4,103.47916666666667,4.676560182074764,7.817826711042375,0
1,1,0,24,0,0,0,0,1,1,0,0,0,0,34.25,828.2,0,1,0,0,0,0,1,0,2,2,0,0.0,0.0,33.128,3.5624655292582776,6.720461380561624,0
0,0,0,37,1,1,0,0,1,0,1,1,0,1,100.05,3810.55,0,0,1,0,0,1,0,0,5,4,1,0.0,100.05,100.27763157894738,4.61561544384963,8.245791209537222,0
0,0,0,21,1,0,0,0,0,0,0,0,0,1,68.65,1493.2,0,0,1,0,0,1,0,0,1,2,0,0.0,68.65,67.87272727272727,4.243482700225814,7.3093462255417005,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.8,45.8,0,1,0,0,0,0,1,0,1,0,0,0.0,0.0,22.9,3.845883202923601,3.845883202923601,1
0,0,0,10,1,1,0,0,0,0,0,0,0,1,75.75,777.3,0,0,1,0,0,0,1,0,2,1,0,0.0,75.75,70.66363636363636,4.340553386467307,6.657112053965342,0
0,0,0,6,1,0,0,1,0,0,0,1,0,1,84.4,556.35,1,1,1,0,0,1,0,0,3,0,0,0.0,84.4,79.47857142857143,4.447346100794524,6.323193408835633,1
0,1,0,51,1,1,1,1,0,0,0,1,1,1,96.4,4911.05,0,1,1,0,1,0,0,1,5,4,1,96.4,96.4,94.44326923076923,4.578826210648489,8.499446648928267,0
0,0,0,10,1,0,0,0,0,0,0,0,0,1,20.55,187.35,0,0,0,1,0,0,1,0,1,1,0,0.0,0.0,17.03181818181818,3.070375816549757,5.23830193413805,0
0,0,0,6,0,0,1,1,0,1,0,1,0,0,50.95,307.6,0,0,0,0,1,0,0,1,4,0,0,0.0,0.0,43.94285714285714,3.9502817175452365,5.73204593992906,1
0,1,1,47,1,1,1,1,1,1,1,1,2,1,90.5,4318.35,0,1,0,0,0,0,1,0,8,4,1,181.0,0.0,89.965625,4.516338972281476,8.370860206954506,0
0,1,1,61,1,1,1,1,1,1,0,1,1,1,79.4,4820.55,0,0,0,0,0,1,0,0,7,4,0,79.4,0.0,77.7508064516129,4.387014176184921,8.480850732113407,0
0,0,0,52,0,0,1,1,1,0,1,1,2,1,58.75,3038.55,0,0,0,0,0,0,0,1,5,4,0,117.5,0.0,57.3311320754717,4.09016919081162,8.019464757127501,0
0,1,1,35,1,1,1,1,0,0,0,0,0,1,59.45,2136.9,0,0,0,0,1,0,0,1,4,3,0,0.0,0.0,59.358333333333334,4.101816577060802,7.6675793178063625,0
0,1,0,71,1,1,0,1,1,0,1,1,1,1,105.7,7472.15,0,1,1,0,0,0,0,1,6,4,1,105.7,105.7,103.7798611111111,4.670021158307708,8.919071875988982,0
0,0,0,6,1,0,1,1,0,0,0,0,0,0,56.25,389.1,1,0,0,0,0,1,0,0,3,0,0,0.0,0.0,55.58571428571429,4.047427642434349,5.966403116512611,1
0,1,0,45,1,0,1,0,1,0,0,0,2,0,53.3,2296.25,0,1,0,0,1,0,0,1,3,4,0,106.6,0.0,49.91847826086956,3.9945242269398897,7.7394680343809945,0
1,0,0,2,1,1,0,0,0,0,1,0,0,1,85.55,187.45,1,0,1,0,0,1,0,0,3,0,0,0.0,85.55,62.48333333333333,4.4607222816222185,5.238832719713145,1
0,0,0,4,1,0,0,1,0,0,1,1,0,1,68.65,261.25,1,0,0,0,0,0,0,1,4,0,0,0.0,0.0,52.25,4.243482700225814,5.569298247276406,1
0,0,0,2,0,0,0,0,0,0,0,0,0,0,24.3,38.45,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,12.816666666666668,3.2308043957334744,3.6750340472918834,1
0,0,0,4,1,0,0,0,0,0,1,0,0,0,77.85,299.2,1,1,1,0,0,1,0,0,2,0,0,0.0,77.85,59.839999999999996,4.367547313409047,5.704448919199361,1
0,0,0,51,1,1,1,0,0,1,0,0,1,0,59.9,3043.6,0,1,0,0,1,0,0,1,4,4,0,59.9,0.0,58.53076923076923,4.109233174715851,8.021124808625153,0
0,1,1,60,1,1,0,0,0,0,0,0,1,0,23.95,1506.4,0,1,0,1,1,0,0,1,2,4,0,23.95,0.0,24.695081967213117,3.2168738221975275,7.318141591409369,0
0,0,0,9,1,0,0,0,0,0,0,0,1,1,20.15,163.7,0,1,0,1,0,0,1,0,1,1,0,20.15,0.0,16.369999999999997,3.0516399054922867,5.104125637183595,0
0,0,0,3,1,1,0,1,1,0,1,1,0,1,105.35,323.25,1,1,1,0,0,0,0,1,6,0,1,0.0,105.35,80.8125,4.666735541646246,5.781514823196553,1
0,0,0,17,1,1,0,0,1,1,0,1,0,1,95.65,1640.0,0,1,1,0,0,0,0,1,5,2,1,0.0,95.65,91.11111111111111,4.57109620565434,7.403061091090091,0
0,0,0,8,1,1,0,0,0,0,1,0,0,1,87.05,762.1,1,0,1,0,0,1,0,0,3,1,0,0.0,87.05,84.67777777777778,4.4779048349422155,6.637389084295587,0
0,1,1,46,1,0,1,0,1,1,1,1,2,0,81.0,3846.35,0,1,0,0,0,0,1,0,6,4,0,162.0,0.0,81.83723404255319,4.406719247264253,8.255139878598271,0
0,0,0,68,1,0,1,1,1,1,1,1,2,1,82.45,5646.6,0,0,0,0,1,0,0,1,7,4,0,164.9,0.0,81.83478260869566,4.424247650107844,8.63898595513537,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,53.5,53.5,1,1,0,0,0,0,1,0,2,0,0,0.0,0.0,26.75,3.9982007016691985,3.9982007016691985,1
0,1,0,4,1,0,0,0,0,0,0,0,1,0,20.5,79.05,0,0,0,1,0,0,0,1,1,0,0,20.5,0.0,15.809999999999999,3.068052935133617,4.382651439442724,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,25.1,25.1,1,0,0,0,0,0,1,0,0,0,0,0.0,0.0,12.55,3.261935314328648,3.261935314328648,1
0,0,1,28,1,0,0,1,0,1,0,0,1,1,54.4,1516.6,0,1,0,0,1,0,0,1,3,3,0,54.4,0.0,52.29655172413793,4.014579593753238,7.324885418620805,0
0,0,0,39,1,0,0,1,0,0,1,0,1,1,58.6,2224.5,0,0,0,0,1,0,0,1,3,4,0,58.6,0.0,55.6125,4.087655574071304,7.707736888455909,0
0,0,0,11,1,0,0,0,1,0,0,1,0,0,84.8,888.75,0,1,1,0,0,1,0,0,3,1,0,0.0,84.8,74.0625,4.4520190064939165,6.790940524390302,0
0,1,0,71,0,0,0,1,1,1,1,1,2,1,61.4,4310.35,0,0,0,0,1,0,0,1,5,4,0,122.8,0.0,59.865972222222226,4.133565275375382,8.36900635911107,0
0,0,1,2,1,0,0,0,0,0,0,0,0,0,20.4,42.9,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,14.299999999999999,3.0633909220278057,3.7819143200811256,1
1,1,0,30,1,0,0,1,1,0,0,0,0,1,79.65,2365.15,1,1,1,0,0,0,1,0,3,3,0,0.0,79.65,76.29516129032258,4.390118804571218,7.7690194406690765,0
0,0,0,17,1,0,0,0,0,0,0,0,1,0,20.15,353.65,0,0,0,1,0,0,1,0,1,2,0,20.15,0.0,19.647222222222222,3.0516399054922867,5.871131387648096,0
0,1,0,55,1,1,0,1,1,0,1,0,0,1,94.45,5073.1,0,0,1,0,1,0,0,1,5,4,1,0.0,94.45,90.59107142857144,4.558602550171757,8.531904448281932,0
0,0,0,58,1,1,1,0,0,0,0,0,0,1,79.8,4526.85,0,0,1,0,0,0,0,1,3,4,0,0.0,79.8,76.72627118644068,4.39197696552705,8.41800249212582,0
0,0,0,5,1,0,1,0,0,1,0,0,0,0,54.2,308.25,1,0,0,0,0,1,0,0,3,0,0,0.0,0.0,51.375,4.01096295328305,5.734150011272598,1
1,0,0,1,1,0,0,0,0,0,0,0,0,1,19.45,19.45,1,0,0,1,0,1,0,0,1,0,0,0.0,0.0,9.725,3.017982882488811,3.017982882488811,1
1,0,0,9,1,1,0,0,0,0,0,0,0,1,74.05,678.45,0,1,1,0,0,1,0,0,2,1,0,0.0,74.05,67.845,4.318154558079471,6.521283647366507,0
0,0,0,26,1,0,0,0,0,1,0,0,0,0,49.15,1237.3,0,1,0,0,0,0,0,1,2,3,0,0.0,0.0,45.82592592592592,3.9150185144079446,7.121494750221053,0
0,0,0,50,1,0,0,0,0,0,0,0,2,0,19.4,1023.95,0,0,0,1,1,0,0,1,1,4,0,38.8,0.0,20.077450980392157,3.0155349008501706,6.932399109894897,0
0,1,0,72,1,1,1,1,1,1,1,1,2,1,113.65,8182.75,0,0,1,0,0,0,0,1,8,4,1,227.3,113.65,112.09246575342466,4.741884009303914,9.0099057597553,0
0,0,1,43,1,0,1,1,0,1,1,1,1,1,106.0,4532.3,0,0,1,0,1,0,0,1,6,4,1,106.0,106.0,103.00681818181819,4.672828834461906,8.419205430087825,0
0,0,0,56,1,1,0,0,0,0,0,0,2,1,25.95,1444.05,0,1,0,1,0,0,0,1,2,4,0,51.9,0.0,25.33421052631579,3.2939832973550063,7.275899202024019,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.1,19.1,0,0,0,1,0,0,1,0,1,0,0,0.0,0.0,9.55,3.0007198150650303,3.0007198150650303,1
0,1,1,72,1,1,0,1,1,0,1,1,2,1,103.4,7372.65,1,1,1,0,0,1,0,0,6,4,1,206.8,103.4,100.99520547945205,4.648229675448539,8.905668113604712,0
0,1,0,72,1,1,1,1,0,1,0,1,2,1,100.55,7325.1,0,1,1,0,0,0,0,1,6,4,1,201.1,100.55,100.34383561643835,4.620551288026394,8.89919859325925,0
0,1,0,36,1,1,0,0,0,0,1,1,0,1,95.4,3474.2,0,1,1,0,0,1,0,0,4,3,1,0.0,95.4,93.89729729729729,4.5685062016165,8.153407310299562,0
0,0,0,5,1,0,0,0,1,1,1,1,0,0,75.15,392.65,0,1,0,0,0,0,0,1,5,0,0,0.0,0.0,65.44166666666666,4.332705079341171,5.975462189630476,1
0,0,0,13,1,1,0,1,1,0,0,0,0,1,84.45,1058.6,1,0,1,0,0,1,0,0,4,2,0,0.0,84.45,75.61428571428571,4.4479314095616,6.965646757397915,0
1,0,0,44,1,0,0,1,1,0,0,1,1,0,89.15,3990.75,0,0,1,0,1,0,0,1,4,4,0,89.15,89.15,88.68333333333334,4.501474949649326,8.291985010219811,0
1,1,1,70,1,1,0,1,1,1,1,1,1,1,107.9,7475.85,0,0,1,0,0,1,0,0,7,4,1,107.9,107.9,105.29366197183099,4.690430029938915,8.91956685927668,0
0,0,0,44,1,0,0,0,0,0,0,0,1,0,19.5,835.5,0,1,0,1,1,0,0,1,1,4,0,19.5,0.0,18.566666666666666,3.0204248861443626,6.729226520426879,0
1,1,0,32,1,1,0,0,0,0,1,0,0,1,85.95,2628.6,1,0,1,0,1,0,0,1,3,3,0,0.0,85.95,79.65454545454546,4.465333240800292,7.87458702235001,0
0,1,0,69,1,1,0,0,0,0,0,0,2,1,24.95,1718.35,0,0,0,1,1,0,0,1,2,4,0,49.9,0.0,24.54785714285714,3.2561716096118976,7.449701591405918,0
1,0,0,16,1,0,0,0,0,1,1,0,0,0,59.4,1023.9,1,0,0,0,0,1,0,0,3,2,0,0.0,0.0,60.22941176470588,4.100989104940769,6.932350325837517,0
1,1,1,68,1,0,0,0,0,0,0,0,1,0,19.5,1193.55,0,1,0,1,0,0,0,1,1,4,0,19.5,0.0,17.297826086956523,3.0204248861443626,7.085524824408029,0
0,0,0,16,1,0,0,0,0,0,0,0,0,1,69.95,1205.5,0,1,1,0,1,0,0,1,1,2,0,0.0,69.95,70.91176470588235,4.261975403606051,7.095478885065086,0
0,1,1,68,1,0,1,1,0,1,1,1,2,0,82.85,5776.45,0,1,0,0,0,0,0,1,6,4,0,165.7,0.0,83.71666666666667,4.429029488269218,8.661717687848864,0
0,0,0,4,1,0,0,0,0,0,0,0,0,0,19.0,78.9,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,15.780000000000001,2.995732273553991,4.380775852772229,1
0,1,1,26,0,0,1,1,0,1,0,0,0,0,38.85,1025.15,0,0,0,0,1,0,0,1,3,3,0,0.0,0.0,37.96851851851852,3.685122405236224,6.933569213875117,0
0,0,0,29,0,0,0,1,0,0,0,0,0,1,30.6,856.35,1,0,0,0,0,1,0,0,1,3,0,0.0,0.0,28.545,3.4531571205928664,6.75384623662486,0
0,0,1,5,1,0,0,0,0,0,0,0,0,0,20.35,122.0,0,1,0,1,1,0,0,1,1,0,0,0.0,0.0,20.333333333333332,3.0610517396746335,4.812184355372417,1
0,1,0,70,1,1,0,1,1,0,1,0,1,1,95.0,6602.9,0,1,1,0,0,0,0,1,5,4,1,95.0,95.0,92.99859154929577,4.564348191467836,8.795415662587395,0
0,1,0,24,1,0,1,0,0,1,1,1,1,0,74.4,1712.9,0,1,0,0,0,0,0,1,5,2,0,74.4,0.0,68.516,4.32280727501391,7.446526754398526,0
1,1,0,72,1,1,1,1,1,1,0,1,2,0,78.45,5682.25,0,0,0,0,0,0,0,1,7,4,0,156.9,0.0,77.83904109589041,4.375127892982725,8.645278531179455,0
0,0,0,1,1,0,0,0,0,1,0,0,0,1,74.3,74.3,0,1,1,0,0,0,1,0,2,0,0,0.0,74.3,37.15,4.321480134805848,4.321480134805848,1
0,1,0,70,0,0,0,1,1,1,0,1,1,1,51.05,3635.15,0,1,0,0,0,0,0,1,4,4,0,51.05,0.0,51.19929577464789,3.952204795060978,8.198680708571853,0
0,1,1,36,1,0,0,0,0,0,0,0,0,0,19.2,702.9,0,0,0,1,0,0,0,1,1,3,0,0.0,0.0,18.997297297297298,3.005682604407159,6.556636300614086,0
1,0,0,38,1,1,0,0,0,1,1,1,0,1,99.55,3734.25,1,0,1,0,0,1,0,0,5,4,1,0.0,99.55,95.75,4.610655116218661,8.225570029731195,0
0,0,0,17,1,0,0,0,0,0,0,0,0,1,70.0,1144.5,1,0,1,0,0,1,0,0,1,2,0,0.0,70.0,63.583333333333336,4.2626798770413155,7.04359650189355,0
0,1,1,41,1,1,0,1,1,1,1,1,1,1,109.1,4454.25,0,0,1,0,0,0,0,1,7,4,1,109.1,109.1,106.05357142857143,4.701389043728634,8.401838455053209,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,45.3,45.3,1,0,0,0,0,1,0,0,1,0,0,0.0,0.0,22.65,3.835141961092188,3.835141961092188,1
0,0,0,2,0,0,0,0,0,1,0,0,0,0,29.85,75.6,1,1,0,0,0,0,0,1,1,0,0,0.0,0.0,25.2,3.4291367503513968,4.338597076746545,1
0,0,0,14,1,0,0,0,1,0,0,0,0,0,76.45,1117.55,0,1,1,0,0,1,0,0,2,2,0,0.0,76.45,74.50333333333333,4.349632566862877,7.019788482657914,0
1,0,0,2,1,0,0,1,1,1,0,1,0,1,95.1,180.25,1,1,1,0,1,0,0,1,5,0,1,0.0,95.1,60.083333333333336,4.565389315976247,5.199877293734784,1
0,0,0,1,1,0,0,0,0,0,0,0,0,0,19.8,19.8,1,1,0,1,0,0,1,0,1,0,0,0.0,0.0,9.9,3.0349529867072724,3.0349529867072724,1
0,1,1,13,1,1,0,1,1,1,1,0,0,1,72.8,930.05,0,1,0,0,0,1,0,0,6,2,0,0.0,0.0,66.43214285714285,4.301358731606427,6.8363129815277714,0
0,0,0,6,1,0,0,0,0,0,0,0,0,0,18.95,110.15,0,1,0,1,0,0,1,0,1,0,0,0.0,0.0,15.735714285714286,2.9932291433358724,4.710880640410205,1
0,0,0,4,1,0,0,1,0,0,0,0,0,1,76.65,333.6,1,0,1,0,0,0,0,1,2,0,0,0.0,76.65,66.72,4.3522115495946965,5.812935788552724,1
0,1,1,5,1,0,0,1,0,1,1,1,0,1,99.15,465.05,1,0,1,0,0,0,1,0,5,0,1,0.0,99.15,77.50833333333334,4.606669062111827,6.144292924507166,1
0,1,0,15,1,0,1,0,1,0,1,1,0,0,101.75,1669.4,0,0,1,0,0,1,0,0,5,2,1,0.0,101.75,104.3375,4.632298853376344,7.420818397688319,0
0,0,0,47,1,0,1,0,0,0,0,0,0,0,75.45,3545.1,0,0,1,0,1,0,0,1,2,4,0,0.0,75.45,73.85625,4.336636932375072,8.17360368702614,0
0,0,0,8,1,0,0,0,1,1,0,1,0,0,64.1,504.05,0,0,0,0,0,0,1,0,4,1,0,0.0,0.0,56.00555555555556,4.175924549214524,6.224657434275193,0
0,0,0,17,0,0,0,0,0,0,0,0,0,1,25.65,440.2,0,1,0,0,0,0,1,0,0,2,0,0.0,0.0,24.455555555555556,3.2827891506118534,6.089498287379348,0
0,1,1,15,1,0,1,0,0,0,0,0,0,0,75.1,1151.55,0,1,1,0,0,0,1,0,2,2,0,0.0,75.1,71.971875,4.33204826486764,7.049732157877687,0
0,0,0,26,1,0,1,0,1,1,0,1,1,1,95.85,2475.35,0,0,1,0,0,0,0,1,5,3,1,95.85,95.85,91.67962962962963,4.573163389853005,7.814540980841987,0
0,0,0,23,1,1,1,0,0,0,0,0,0,0,54.4,1249.25,0,0,0,0,0,1,0,0,3,2,0,0.0,0.0,52.052083333333336,4.014579593753238,7.131098810299013,0
1,0,0,4,1,0,0,1,0,0,0,0,0,0,72.75,317.75,0,0,1,0,0,1,0,0,2,0,0,0.0,72.75,63.55,4.300680995219929,5.7644070964726355,1
0,0,1,29,1,0,0,0,0,0,0,0,1,0,19.85,535.05,0,1,0,1,0,0,1,0,1,3,0,19.85,0.0,17.834999999999997,3.0373539482448106,6.2842274403022484,0
0,0,0,25,1,0,0,0,0,0,0,0,0,0,19.05,461.3,0,0,0,1,0,0,1,0,1,3,0,0.0,0.0,17.742307692307694,2.998229153752578,6.1362140309941795,0
0,0,0,9,1,0,0,0,0,0,0,0,0,0,44.95,431.0,1,1,0,0,0,0,1,0,1,1,0,0.0,0.0,43.1,3.827553848801696,6.068425588244111,0
0,1,0,18,1,0,0,0,1,0,0,0,0,1,49.55,878.35,1,1,0,0,0,0,1,0,2,2,0,0.0,0.0,46.22894736842105,3.9229629454664803,6.779182998182373,0
